order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,total_items,order_value,product_id,category,product_name,brand,margin_percentage,customer_name,area,customer_segment,total_orders,avg_order_value,registration_date,delivery_time_minutes,distance_km,reasons_if_delayed,rating,sentiment,feedback_category,delivery_delay_flag,customer_lifetime_value,purchase_frequency,rating_category,order_month,order_week,order_hour,is_new_customer
4479973293,68965787,2024-09-11 19:01:57,2024-09-11 19:11:57,2024-09-11 19:15:57,on time,753.28,Cash,76853,6967,3,50.58,962054,Cold Drinks & Juices,Orange Juice,Toor-Nagar,30,Ekavir Agate,Dhule,Premium,19,1431.95,2024-10-09,4,4.0,Traffic,3,neutral,App Experience,0,27207.05,19,Medium,2024-09,2024-09-09/2024-09-15,19,0
356236208,62068277,2023-08-08 13:12:46,2023-08-08 13:31:46,2023-08-08 13:36:46,on time,1408.83,Cash,89331,8913,1,915.45,365133,Household Care,Dish Soap,Hans Inc,25,Zarna Shetty,Hosur,Regular,6,1515.17,2024-03-03,5,4.65,Traffic,4,neutral,App Experience,0,9091.02,6,High,2023-08,2023-08-07/2023-08-13,13,0
6699845542,22851478,2023-12-06 14:43:53,2023-12-06 15:02:53,2023-12-06 14:57:53,on time,22.04,UPI,79038,539,1,141.28,700048,Household Care,Dish Soap,Khalsa-Bhavsar,25,Vamakshi Bhardwaj,Varanasi,Regular,14,1722.19,2023-11-13,-5,1.39,,3,neutral,Delivery,0,24110.66,14,Medium,2023-12,2023-12-04/2023-12-10,14,0
3106057977,30455484,2024-06-07 18:38:09,2024-06-07 18:49:09,2024-06-07 18:46:09,on time,3120.62,Cash,21621,5676,2,886.34,287070,Grocery & Staples,Wheat Flour,"Gala, Magar and Rajagopal",15,Lajita Ravel,Katni,New,2,1001.64,2023-05-08,-3,1.82,,4,positive,App Experience,0,2003.28,2,High,2024-06,2024-06-03/2024-06-09,18,0
1905367587,93321933,2023-11-05 08:39:17,2023-11-05 08:59:17,2023-11-05 08:57:17,on time,3512.23,UPI,6217,4803,1,852.02,799459,Pharmacy,Vitamins,"Garg, Kari and Kapur",20,Xalak Sangha,Ozhukarai,Inactive,10,566.42,2024-03-17,-2,4.47,,4,neutral,App Experience,0,5664.2,10,High,2023-11,2023-10-30/2023-11-05,8,0
169590729,10019218,2024-05-23 05:12:37,2024-05-23 05:28:37,2024-05-23 05:24:37,on time,2086.36,Cash,45869,2744,1,972.69,897083,Household Care,Detergent,Dutta-Halder,25,Elijah Brar,Parbhani,New,7,560.14,2023-08-28,-4,3.47,,4,positive,Product Quality,0,3920.98,7,High,2024-05,2024-05-20/2024-05-26,5,0
9820743709,81822494,2023-12-03 10:14:31,2023-12-03 10:32:31,2023-12-03 10:34:31,on time,4843.24,UPI,57086,6374,2,1713.78,435929,Household Care,Toilet Cleaner,Memon Ltd,25,Dominic Verma,Sri Ganganagar,New,9,1284.68,2024-07-14,2,0.96,Traffic,4,neutral,Product Quality,0,11562.12,9,High,2023-12,2023-11-27/2023-12-03,10,0
6605882211,33544355,2023-12-03 10:33:46,2023-12-03 10:43:46,2023-12-03 11:08:46,significantly delayed,4248.77,UPI,39274,1654,2,899.94,462526,Dairy & Breakfast,Curd,Pau and Sons,20,Aarnav Nayak,Sri Ganganagar,Premium,2,1083.95,2023-08-30,25,2.51,Traffic,2,negative,Customer Service,0,2167.9,2,Low,2023-12,2023-11-27/2023-12-03,10,0
9517765444,12832151,2023-09-28 04:45:11,2023-09-28 05:02:11,2023-09-28 04:59:11,on time,764.33,Card,20603,9740,3,2343.2400000000002,847349,Fruits & Vegetables,Potatoes,Chhabra-Agrawal,25,Ekavir Bhalla,Baranagar,Inactive,16,356.96,2023-07-12,-3,1.26,,3,neutral,Product Quality,0,5711.36,16,Medium,2023-09,2023-09-25/2023-10-01,4,0
7766311749,74313592,2023-11-28 15:06:39,2023-11-28 15:25:39,2023-11-28 15:23:39,on time,3345.5,Wallet,54135,4101,2,358.16,228286,Cold Drinks & Juices,Cola,Bhattacharyya PLC,30,Vaishnavi Prasad,Pimpri-Chinchwad,Premium,3,1208.69,2024-09-10,-2,1.39,,4,positive,Customer Service,0,3626.07,3,High,2023-11,2023-11-27/2023-12-03,15,0
742238239,10605484,2023-12-21 21:27:19,2023-12-21 21:41:19,2023-12-21 21:43:19,on time,2252.95,Cash,59655,2739,1,947.95,153019,Fruits & Vegetables,Onions,Aurora LLC,25,Rachit Chakraborty,Visakhapatnam,Inactive,13,652.0,2024-05-17,2,2.94,Traffic,1,negative,App Experience,0,8476.0,13,Low,2023-12,2023-12-18/2023-12-24,21,0
3146141485,47625855,2023-12-27 08:28:28,2023-12-27 08:46:28,2023-12-27 08:50:28,on time,2812.23,Cash,19370,1368,2,1632.76,385113,Personal Care,Lotion,"Sampath, Mane and Mody",35,Caleb Brar,Mango,New,6,515.69,2023-05-21,4,1.05,Traffic,5,positive,App Experience,0,3094.1400000000003,6,High,2023-12,2023-12-25/2023-12-31,8,0
6633702824,20148223,2024-06-19 08:54:43,2024-06-19 09:08:43,2024-06-19 09:05:43,on time,781.08,Cash,32567,1770,1,134.69,53833,Grocery & Staples,Rice,Tella-Master,15,Manbir Dua,Kamarhati,Inactive,5,599.99,2023-05-26,-3,3.5,,3,negative,Customer Service,0,2999.95,5,Medium,2024-06,2024-06-17/2024-06-23,8,0
5033749011,41164215,2023-10-22 13:42:49,2023-10-22 14:00:49,2023-10-22 13:58:49,on time,3295.74,Wallet,78614,6066,1,672.73,672059,Personal Care,Toothpaste,Kaur-Gola,35,Lucky Savant,Secunderabad,Premium,15,1304.24,2023-03-23,-2,2.88,,4,neutral,Product Quality,0,19563.6,15,High,2023-10,2023-10-16/2023-10-22,13,0
4009496217,62416456,2023-07-22 03:10:51,2023-07-22 03:21:51,2023-07-22 03:24:51,on time,2844.19,Wallet,19960,9232,1,197.39,692985,Grocery & Staples,Pulses,"Wable, Sankaran and Hari",15,Diya Chakrabarti,Medininagar,Inactive,18,752.91,2023-09-25,3,1.98,Traffic,4,neutral,Customer Service,0,13552.38,18,High,2023-07,2023-07-17/2023-07-23,3,0
4284473821,87251489,2024-03-25 08:13:13,2024-03-25 08:29:13,2024-03-25 08:32:13,on time,2082.28,Cash,70335,5343,2,425.22,677542,Household Care,Toilet Cleaner,Thaman-Lanka,25,Reyansh Johal,Thane,Premium,9,1940.4,2024-03-04,3,2.84,Traffic,3,neutral,Product Quality,0,17463.600000000002,9,Medium,2024-03,2024-03-25/2024-03-31,8,0
8860588793,50781611,2023-08-03 15:12:25,2023-08-03 15:32:25,2023-08-03 15:33:25,on time,2052.47,Wallet,44421,7672,1,332.84,378287,Cold Drinks & Juices,Lemonade,Ramesh-Jain,30,Jeremiah Mallick,Nagpur,Regular,16,315.86,2023-05-24,1,4.93,Traffic,1,negative,App Experience,0,5053.76,16,Low,2023-08,2023-07-31/2023-08-06,15,0
5305428485,9796585,2023-05-07 02:52:44,2023-05-07 03:11:44,2023-05-07 03:15:44,on time,415.75,Cash,48428,1350,3,1296.0,890232,Cold Drinks & Juices,Mango Drink,Jha Group,30,Damini Jha,Danapur,Inactive,20,1565.31,2023-11-30,4,2.59,Traffic,1,negative,Customer Service,0,31306.199999999997,20,Low,2023-05,2023-05-01/2023-05-07,2,0
676278878,99784559,2023-04-08 08:15:45,2023-04-08 08:29:45,2023-04-08 08:28:45,on time,2527.14,Cash,11530,4673,2,1395.06,120532,Grocery & Staples,Wheat Flour,Nazareth Ltd,15,Laban Chopra,Allahabad,Inactive,18,218.41,2024-07-14,-1,4.7,,1,negative,Delivery,0,3931.38,18,Low,2023-04,2023-04-03/2023-04-09,8,0
9459854097,40703374,2023-10-28 22:30:53,2023-10-28 22:47:53,2023-10-28 22:45:53,on time,1682.46,Card,52270,8371,3,1955.79,398340,Instant & Frozen Food,Instant Noodles,"Nadig, Zachariah and Soni",40,Wriddhish Ramachandran,Nandyal,Regular,10,1934.68,2024-09-02,-2,3.36,,1,negative,Product Quality,0,19346.8,10,Low,2023-10,2023-10-23/2023-10-29,22,0
3895596621,91243571,2023-10-29 04:22:51,2023-10-29 04:32:51,2023-10-29 04:29:51,on time,5579.47,Wallet,53909,5355,1,321.28,681063,Cold Drinks & Juices,Mango Drink,Dass and Sons,30,Ojas Deep,Navi Mumbai,Inactive,12,1569.19,2023-12-15,-3,3.75,,1,negative,App Experience,0,18830.28,12,Low,2023-10,2023-10-23/2023-10-29,4,0
7750915110,49050014,2023-09-18 19:19:02,2023-09-18 19:37:02,2023-09-18 19:44:02,slightly delayed,2767.47,Card,96593,1190,3,2398.38,585299,Pet Care,Pet Treats,"Sharma, Chandra and Prashad",35,Chanakya Mukhopadhyay,Ludhiana,Premium,8,1589.25,2023-11-15,7,3.28,Traffic,3,neutral,Product Quality,0,12714.0,8,Medium,2023-09,2023-09-18/2023-09-24,19,0
5173951989,43990799,2023-11-11 17:17:15,2023-11-11 17:33:15,2023-11-11 17:29:15,on time,4237.7,Card,62728,4256,3,122.10000000000001,968887,Household Care,Dish Soap,Keer-Gill,25,Indrajit Singh,Dindigul,Regular,6,495.41,2024-02-04,-4,4.74,,4,neutral,Product Quality,0,2972.46,6,High,2023-11,2023-11-06/2023-11-12,17,0
6388954643,80286283,2024-02-23 06:51:22,2024-02-23 07:05:22,2024-02-23 07:03:22,on time,193.46,Card,46446,5845,3,2167.2599999999998,600767,Personal Care,Toothpaste,Balan Group,35,Girindra Kalla,Ahmednagar,Regular,8,311.01,2023-10-10,-2,1.85,,4,positive,Customer Service,0,2488.08,8,High,2024-02,2024-02-19/2024-02-25,6,0
5819387689,49152878,2023-09-08 18:10:12,2023-09-08 18:24:12,2023-09-08 18:19:12,on time,2115.04,Wallet,54590,87,3,2014.6499999999999,942001,Pet Care,Cat Food,Acharya Ltd,35,Patrick Sandhu,Gwalior,Premium,4,973.62,2024-09-13,-5,3.89,,1,negative,App Experience,0,3894.48,4,Low,2023-09,2023-09-04/2023-09-10,18,0
4184037584,68419593,2023-10-15 09:18:29,2023-10-15 09:31:29,2023-10-15 09:31:29,on time,4028.13,Card,44659,1457,3,1021.08,901144,Grocery & Staples,Sugar,Deo-Kamdar,15,Sneha Sodhi,Patna,Inactive,5,1769.51,2023-10-19,0,2.1,,3,negative,Customer Service,0,8847.55,5,Medium,2023-10,2023-10-09/2023-10-15,9,0
9525140554,91500615,2024-10-15 09:11:28,2024-10-15 09:26:28,2024-10-15 09:27:28,on time,2589.99,Card,52570,8662,3,2843.8500000000004,153019,Fruits & Vegetables,Onions,Aurora LLC,25,Varenya Vala,Parbhani,Premium,4,840.89,2024-07-27,1,0.89,Traffic,4,neutral,App Experience,0,3363.56,4,High,2024-10,2024-10-14/2024-10-20,9,0
1617927874,84993732,2024-09-14 15:59:03,2024-09-14 16:09:03,2024-09-14 16:12:03,on time,1025.18,UPI,46223,4127,1,229.38,365132,Instant & Frozen Food,Instant Noodles,Dar-Kumar,40,Henry Modi,Aligarh,Regular,1,1585.03,2024-09-17,3,3.25,Traffic,3,neutral,Customer Service,0,1585.03,1,Medium,2024-09,2024-09-09/2024-09-15,15,1
1543944105,82804543,2024-10-21 17:50:10,2024-10-21 18:00:10,2024-10-21 18:26:10,significantly delayed,3442.86,Wallet,21539,3941,3,490.65000000000003,818990,Fruits & Vegetables,Tomatoes,Dugar Group,25,Yamini Thakkar,Arrah,New,8,1762.86,2024-08-02,26,2.99,Traffic,3,negative,Delivery,0,14102.88,8,Medium,2024-10,2024-10-21/2024-10-27,17,0
341580530,45804389,2024-07-10 07:11:29,2024-07-10 07:21:29,2024-07-10 07:42:29,significantly delayed,986.46,Cash,43564,4398,2,957.58,706112,Pharmacy,Vitamins,"Magar, Gara and Garg",20,Liam Dayal,Maheshtala,Inactive,11,788.1,2023-07-02,21,3.77,Traffic,3,neutral,App Experience,0,8669.1,11,Medium,2024-07,2024-07-08/2024-07-14,7,0
5133661902,79695653,2023-11-13 22:43:41,2023-11-13 22:53:41,2023-11-13 23:04:41,slightly delayed,870.29,Card,36138,2434,1,97.04,937542,Grocery & Staples,Wheat Flour,Khurana and Sons,15,Yash Hans,Sonipat,Regular,11,728.65,2023-08-07,11,3.39,Traffic,4,positive,Customer Service,0,8015.15,11,High,2023-11,2023-11-13/2023-11-19,22,0
4557328309,82854537,2024-06-13 01:26:04,2024-06-13 01:40:04,2024-06-13 01:44:04,on time,1159.93,Cash,27324,4409,2,1902.54,690565,Snacks & Munchies,Cookies,"Roy, Seth and Patla",35,Yauvani Korpal,Varanasi,Inactive,2,1027.48,2024-05-05,4,2.79,Traffic,3,neutral,Delivery,0,2054.96,2,Medium,2024-06,2024-06-10/2024-06-16,1,0
4479421205,3893903,2024-07-02 12:16:17,2024-07-02 12:28:17,2024-07-02 12:42:17,slightly delayed,923.84,Cash,78302,7940,3,1296.0,890232,Cold Drinks & Juices,Mango Drink,Jha Group,30,Bimala Sura,Bathinda,New,20,1922.71,2023-03-23,14,1.59,Traffic,4,positive,Customer Service,0,38454.2,20,High,2024-07,2024-07-01/2024-07-07,12,0
5740294639,67908555,2023-07-31 13:04:46,2023-07-31 13:16:46,2023-07-31 13:31:46,slightly delayed,2270.85,Wallet,3587,3046,2,619.24,799688,Personal Care,Lotion,Arora LLC,35,Brinda Bahl,Chittoor,New,16,1746.83,2023-04-21,15,4.38,Traffic,4,neutral,Product Quality,0,27949.28,16,High,2023-07,2023-07-31/2023-08-06,13,0
8114060961,28394354,2023-10-12 17:37:59,2023-10-12 17:54:59,2023-10-12 18:21:59,significantly delayed,975.06,Wallet,27873,554,3,2849.19,803607,Personal Care,Soap,"Kadakia, Mohan and Sathe",35,Yatin Mohanty,Kumbakonam,Regular,19,1546.13,2024-03-31,27,0.63,Traffic,1,negative,Delivery,0,29376.47,19,Low,2023-10,2023-10-09/2023-10-15,17,0
5744553133,60495351,2024-04-19 03:10:52,2024-04-19 03:28:52,2024-04-19 03:35:52,slightly delayed,3112.01,Card,78378,5224,1,494.17,373536,Pet Care,Dog Food,Chauhan-Sabharwal,35,Henry Rana,Srikakulam,New,11,407.03,2023-04-24,7,0.73,Traffic,4,neutral,Customer Service,0,4477.33,11,High,2024-04,2024-04-15/2024-04-21,3,0
5029893308,73799927,2024-01-26 14:45:50,2024-01-26 14:58:50,2024-01-26 14:56:50,on time,5337.58,UPI,23973,588,2,166.36,771228,Pet Care,Pet Treats,Raja and Sons,35,Tamanna Kashyap,Ambala,New,4,1121.27,2023-04-28,-2,0.97,,4,neutral,Product Quality,0,4485.08,4,High,2024-01,2024-01-22/2024-01-28,14,0
9663384689,89523804,2023-03-24 16:57:27,2023-03-24 17:15:27,2023-03-24 17:21:27,slightly delayed,1731.34,Cash,60561,3539,1,994.56,739534,Household Care,Toilet Cleaner,"Gera, Narang and Karpe",25,Girik Sangha,Kottayam,Inactive,1,1054.0,2024-04-25,6,1.58,Traffic,5,positive,Delivery,0,1054.0,1,High,2023-03,2023-03-20/2023-03-26,16,1
7919240958,91614690,2023-05-18 23:59:38,2023-05-19 00:12:38,2023-05-19 00:12:38,on time,3551.54,Cash,65015,6898,2,1704.04,799459,Pharmacy,Vitamins,"Garg, Kari and Kapur",20,Chaman Yohannan,Nandyal,Premium,18,289.7,2023-06-09,0,2.6,,3,negative,Product Quality,0,5214.599999999999,18,Medium,2023-05,2023-05-15/2023-05-21,23,0
5211751826,77768189,2023-08-31 01:45:48,2023-08-31 01:55:48,2023-08-31 02:06:48,slightly delayed,6458.9,Card,73273,2334,2,1157.7,15314,Dairy & Breakfast,Cheese,Banik-Ratta,20,Ojas Sinha,Machilipatnam,Regular,3,434.62,2023-06-17,11,0.53,Traffic,1,negative,Customer Service,0,1303.8600000000001,3,Low,2023-08,2023-08-28/2023-09-03,1,0
8713129069,13189939,2024-10-16 08:29:07,2024-10-16 08:47:07,2024-10-16 08:47:07,on time,3830.61,UPI,3028,6092,2,1655.54,470449,Instant & Frozen Food,Frozen Biryani,Kohli-Sawhney,40,Ishanvi Raman,Bhopal,Inactive,17,1906.92,2024-05-04,0,2.31,,4,neutral,Product Quality,0,32417.64,17,High,2024-10,2024-10-14/2024-10-20,8,0
1407304162,76970363,2023-03-31 18:45:55,2023-03-31 18:59:55,2023-03-31 18:59:55,on time,46.62,Wallet,56660,3909,3,1021.98,969851,Instant & Frozen Food,Frozen Vegetables,"Kara, Sodhi and Bassi",40,Hardik Andra,Firozabad,Regular,14,1237.8,2023-12-28,0,3.65,,5,positive,Product Quality,0,17329.2,14,High,2023-03,2023-03-27/2023-04-02,18,0
3793875046,17675915,2024-01-30 08:17:22,2024-01-30 08:30:22,2024-01-30 08:33:22,on time,913.2,Wallet,14372,5133,2,326.06,589812,Household Care,Detergent,Bir PLC,25,Rayaan Wable,Varanasi,Inactive,4,1146.18,2024-01-18,3,0.63,Traffic,5,positive,Product Quality,0,4584.72,4,High,2024-01,2024-01-29/2024-02-04,8,0
4903700958,66866026,2024-05-30 09:44:35,2024-05-30 09:56:35,2024-05-30 09:59:35,on time,2189.02,Card,68302,7700,1,37.8,131136,Grocery & Staples,Salt,Deshpande-Rama,15,Vyanjana Nagi,Ahmedabad,Regular,13,802.79,2023-07-05,3,0.67,Traffic,4,neutral,Delivery,0,10436.27,13,High,2024-05,2024-05-27/2024-06-02,9,0
1989547877,60700850,2023-12-14 02:10:55,2023-12-14 02:27:55,2023-12-14 02:28:55,on time,755.66,Card,96259,7712,3,1955.79,398340,Instant & Frozen Food,Instant Noodles,"Nadig, Zachariah and Soni",40,Ishwar Dubey,Tezpur,Regular,2,812.35,2024-07-22,1,3.76,Traffic,1,negative,Customer Service,0,1624.7,2,Low,2023-12,2023-12-11/2023-12-17,2,0
9584857115,25829710,2023-12-28 23:03:21,2023-12-28 23:23:21,2023-12-28 23:21:21,on time,2825.52,Card,24203,1139,3,2478.63,361361,Snacks & Munchies,Biscuits,"Kunda, Dave and Sahni",35,Saumya Chhabra,Faridabad,New,4,1894.32,2024-01-21,-2,4.52,,3,neutral,Product Quality,0,7577.28,4,Medium,2023-12,2023-12-25/2023-12-31,23,0
7236760938,67918495,2024-06-29 11:59:15,2024-06-29 12:15:15,2024-06-29 12:11:15,on time,1904.83,Card,61643,8999,3,794.67,712307,Cold Drinks & Juices,Orange Juice,Chana LLC,30,Aarav Gour,Ratlam,Inactive,16,496.65,2023-10-28,-4,4.05,,4,positive,Delivery,0,7946.4,16,High,2024-06,2024-06-24/2024-06-30,11,0
4346903287,87463923,2024-10-28 23:39:45,2024-10-28 23:59:45,2024-10-29 00:02:45,on time,752.3,Card,5643,5735,2,1645.26,444361,Pharmacy,Pain Reliever,"Prakash, Bawa and Kale",20,Gagan Lal,Katihar,Inactive,5,216.98,2024-03-21,3,4.95,Traffic,5,positive,Product Quality,0,1084.8999999999999,5,High,2024-10,2024-10-28/2024-11-03,23,0
6353755071,41972994,2024-02-12 00:40:17,2024-02-12 01:00:17,2024-02-12 01:03:17,on time,2335.6,UPI,15507,3012,1,657.8,319388,Cold Drinks & Juices,Orange Juice,D’Alia-Dey,30,Lila Khanna,Bhatpara,Inactive,16,748.34,2023-07-21,3,1.21,Traffic,3,negative,Delivery,0,11973.44,16,Medium,2024-02,2024-02-12/2024-02-18,0,0
89194627,37947202,2024-03-06 18:11:09,2024-03-06 18:27:09,2024-03-06 18:24:09,on time,2925.55,UPI,37946,9507,3,2918.07,897083,Household Care,Detergent,Dutta-Halder,25,Eta Srinivasan,Nandyal,Regular,3,259.96,2024-01-25,-3,4.59,,2,negative,Product Quality,0,779.8799999999999,3,Low,2024-03,2024-03-04/2024-03-10,18,0
544919267,54923640,2024-09-25 14:05:58,2024-09-25 14:16:58,2024-09-25 14:17:58,on time,1388.18,Cash,96790,256,2,634.1,540618,Snacks & Munchies,Popcorn,Golla-Luthra,35,Azad Nath,Gandhidham,Inactive,15,234.66,2024-04-10,1,4.42,Traffic,5,positive,Product Quality,0,3519.9,15,High,2024-09,2024-09-23/2024-09-29,14,0
6665075012,19067680,2024-01-14 03:01:56,2024-01-14 03:21:56,2024-01-14 03:22:56,on time,2174.62,Cash,3646,4501,3,963.99,433521,Baby Care,Diapers,Mahal Group,30,Rajata Mall,North Dumdum,New,18,410.34,2023-12-29,1,2.06,Traffic,3,neutral,Delivery,0,7386.12,18,Medium,2024-01,2024-01-08/2024-01-14,3,0
4461389660,27513158,2023-07-30 15:02:38,2023-07-30 15:12:38,2023-07-30 15:40:38,significantly delayed,3822.25,Wallet,23681,1010,1,755.66,739448,Household Care,Dish Soap,Mand-Choudhry,25,Dev Taneja,Aizawl,New,7,1387.81,2024-03-05,28,2.74,Traffic,1,negative,Delivery,0,9714.67,7,Low,2023-07,2023-07-24/2023-07-30,15,0
8789328634,53332493,2024-06-01 01:20:26,2024-06-01 01:32:26,2024-06-01 01:50:26,significantly delayed,2138.87,Card,34277,6326,2,435.0,196719,Fruits & Vegetables,Bananas,Yogi Group,25,Anirudh Bose,Surendranagar Dudhrej,New,19,1678.4,2023-06-30,18,1.44,Traffic,4,positive,Product Quality,0,31889.600000000002,19,High,2024-06,2024-05-27/2024-06-02,1,0
147066568,44149982,2024-07-12 07:44:16,2024-07-12 07:58:16,2024-07-12 07:55:16,on time,1180.63,Cash,86173,9742,2,1662.86,832348,Snacks & Munchies,Biscuits,Jani-Ram,35,Tara Uppal,Yamunanagar,New,7,1224.69,2023-08-16,-3,1.2,,3,neutral,Customer Service,0,8572.83,7,Medium,2024-07,2024-07-08/2024-07-14,7,0
6712947216,1697604,2023-04-11 04:11:23,2023-04-11 04:24:23,2023-04-11 04:28:23,on time,3566.54,Cash,3996,6826,1,863.18,432617,Baby Care,Baby Wipes,Dora-Pillai,30,Arjun Deep,Bongaigaon,Regular,6,1970.15,2023-07-24,4,4.42,Traffic,3,neutral,Delivery,0,11820.900000000001,6,Medium,2023-04,2023-04-10/2023-04-16,4,0
4731158560,29361038,2024-03-14 18:21:31,2024-03-14 18:37:31,2024-03-14 18:37:31,on time,3876.32,Card,59602,6232,2,254.32,11422,Fruits & Vegetables,Potatoes,Ramaswamy-Tata,25,Idika Gade,Aurangabad,New,19,282.0,2023-08-14,0,0.81,,3,neutral,App Experience,0,5358.0,19,Medium,2024-03,2024-03-11/2024-03-17,18,0
6228958238,50650215,2023-08-31 04:13:51,2023-08-31 04:25:51,2023-08-31 04:52:51,significantly delayed,827.77,Wallet,83846,3877,2,659.58,623234,Instant & Frozen Food,Frozen Biryani,Chakrabarti-Batra,40,Isaac Samra,Pimpri-Chinchwad,New,12,1474.41,2023-11-16,27,1.54,Traffic,4,neutral,Product Quality,0,17692.920000000002,12,High,2023-08,2023-08-28/2023-09-03,4,0
8006440384,20625627,2023-06-09 05:17:06,2023-06-09 05:35:06,2023-06-09 05:34:06,on time,2636.17,Card,46105,4764,2,1098.94,490602,Grocery & Staples,Sugar,Raghavan Inc,15,Hredhaan Prasad,Amritsar,Premium,11,718.1,2024-08-10,-1,4.43,,4,positive,Customer Service,0,7899.1,11,High,2023-06,2023-06-05/2023-06-11,5,0
7330672658,57474553,2024-10-25 04:02:42,2024-10-25 04:12:42,2024-10-25 04:08:42,on time,770.59,Wallet,69442,4339,3,1192.65,604184,Household Care,Toilet Cleaner,"Gaba, Sodhi and Choudhary",25,Damini Sule,Moradabad,Regular,1,300.82,2023-09-06,-4,3.67,,2,negative,Product Quality,0,300.82,1,Low,2024-10,2024-10-21/2024-10-27,4,1
1766200974,60591625,2024-10-13 14:55:22,2024-10-13 15:08:22,2024-10-13 15:03:22,on time,906.54,UPI,56216,9459,1,186.08,33955,Instant & Frozen Food,Frozen Pizza,Baral Group,40,Fitan Kunda,Delhi,New,8,374.61,2023-07-30,-5,3.37,,3,neutral,Product Quality,0,2996.88,8,Medium,2024-10,2024-10-07/2024-10-13,14,0
2878422829,84641682,2024-07-16 05:47:46,2024-07-16 06:06:46,2024-07-16 06:01:46,on time,3560.1,Wallet,87135,3937,2,1762.84,378676,Cold Drinks & Juices,Orange Juice,Baral-Kamdar,30,Anthony Natt,Bhilai,Inactive,16,909.95,2024-09-23,-5,2.59,,5,positive,Delivery,0,14559.2,16,High,2024-07,2024-07-15/2024-07-21,5,0
5862535621,76850859,2024-01-03 06:09:00,2024-01-03 06:23:00,2024-01-03 06:25:00,on time,2401.81,Card,82460,6856,3,1551.09,642612,Pet Care,Pet Treats,Pillay-Ahuja,35,Harita Bir,Berhampur,Inactive,19,468.79,2023-12-29,2,4.02,Traffic,4,positive,Customer Service,0,8907.01,19,High,2024-01,2024-01-01/2024-01-07,6,0
3781134163,61320989,2024-02-03 02:51:21,2024-02-03 03:01:21,2024-02-03 03:09:21,slightly delayed,3121.4,UPI,89523,4334,2,1112.7,491521,Snacks & Munchies,Nuts,Karpe Inc,35,Anirudh Rege,Aurangabad,Regular,6,1247.37,2023-07-01,8,1.54,Traffic,3,neutral,App Experience,0,7484.219999999999,6,Medium,2024-02,2024-01-29/2024-02-04,2,0
7835720444,45700473,2024-01-10 23:12:29,2024-01-10 23:24:29,2024-01-10 23:51:29,significantly delayed,2706.65,Cash,69804,8093,1,530.85,451812,Pharmacy,Pain Reliever,"Batra, Sant and Mandal",20,Omkaar Padmanabhan,Thoothukudi,Inactive,12,525.38,2023-12-23,27,1.34,Traffic,2,negative,Delivery,0,6304.5599999999995,12,Low,2024-01,2024-01-08/2024-01-14,23,0
1952343673,68965787,2024-02-24 05:57:00,2024-02-24 06:16:00,2024-02-24 06:14:00,on time,4745.09,Cash,23019,3381,3,1252.17,721521,Grocery & Staples,Rice,"Ramanathan, Agarwal and Baria",15,Ekavir Agate,Dhule,Premium,19,1431.95,2024-10-09,-2,1.52,,3,negative,Customer Service,0,27207.05,19,Medium,2024-02,2024-02-19/2024-02-25,5,0
9406096007,67092149,2023-11-24 09:00:17,2023-11-24 09:17:17,2023-11-24 09:30:17,slightly delayed,5878.14,Wallet,84186,3158,2,394.78,692985,Grocery & Staples,Pulses,"Wable, Sankaran and Hari",15,Daksh Atwal,Davanagere,Premium,1,376.48,2023-12-16,13,1.42,Traffic,4,neutral,Customer Service,0,376.48,1,High,2023-11,2023-11-20/2023-11-26,9,1
1136528533,20956158,2023-08-22 22:30:18,2023-08-22 22:46:18,2023-08-22 22:58:18,slightly delayed,545.49,Card,99968,9719,2,1405.08,382511,Dairy & Breakfast,Butter,Bora-Thakkar,20,Kashish Misra,Kavali,Premium,7,312.69,2024-03-10,12,1.81,Traffic,5,positive,Customer Service,0,2188.83,7,High,2023-08,2023-08-21/2023-08-27,22,0
9137126466,75752515,2023-08-05 09:47:03,2023-08-05 10:03:03,2023-08-05 10:04:03,on time,4786.91,Wallet,42265,7295,1,114.52,820973,Baby Care,Baby Wipes,Lall LLC,30,Gagan Chakraborty,Ballia,Premium,14,763.15,2024-04-17,1,1.67,Traffic,2,negative,Product Quality,0,10684.1,14,Low,2023-08,2023-07-31/2023-08-06,9,0
1495517558,96373206,2024-08-17 16:36:22,2024-08-17 16:49:22,2024-08-17 17:14:22,significantly delayed,2081.47,Card,4039,6728,2,593.88,914071,Snacks & Munchies,Chips,Datta Ltd,35,Garima Magar,Indore,Regular,9,1235.13,2023-06-24,25,4.82,Traffic,5,positive,Customer Service,0,11116.170000000002,9,High,2024-08,2024-08-12/2024-08-18,16,0
1643011737,32585389,2024-07-14 08:23:35,2024-07-14 08:37:35,2024-07-14 08:42:35,on time,2808.92,Cash,83118,2251,3,637.83,677542,Household Care,Toilet Cleaner,Thaman-Lanka,25,Abhimanyu Sachdeva,Howrah,Premium,3,1378.77,2023-11-13,5,3.49,Traffic,5,positive,Product Quality,0,4136.3099999999995,3,High,2024-07,2024-07-08/2024-07-14,8,0
